Date,Close,Volume (BTC),Close (ETH),Volume (ETH),Close (USDT),Volume (USDT),Close (BNB),Volume (BNB)
22-05-2020,9182.577148,29810773699,207.1691895,12041592114,1.00228703,37971264880,16.63959312,308017283
23-05-2020,9209.287109,27727866812,208.694397,10665476768,1.005537987,33726005349,16.58819389,281071630
24-05-2020,8790.368164,32518803300,202.3703461,11833299572,1.001088977,38944229194,16.08343887,250849075
25-05-2020,8906.93457,31288157264,205.3197479,10415044124,1.003198981,35985513624,16.40090752,295250983
26-05-2020,8835.052734,29584186947,201.9023132,10159741290,0.998008013,32858110128,16.2125473,264787793
27-05-2020,9181.017578,32740536902,208.8634338,10631034756,1.004554033,35192290092,16.49328423,289787288
28-05-2020,9525.750977,34367073114,219.8404236,12212469604,1.001152992,38116870951,17.05933952,307231707
29-05-2020,9439.124023,32896642044,220.6751251,12265816557,1.003355026,36706734857,17.04162979,302410995
30-05-2020,9700.414063,32722975141,242.3455963,15027397867,1.000403047,40377918880,17.74341774,330991078
31-05-2020,9461.058594,27773290299,230.975708,12234904813,0.998032987,35009124470,17.04047203,306613468
01-06-2020,10167.26855,35198901068,246.9917603,13951727936,1.001121044,39619617695,17.91494179,343444957
02-06-2020,9529.803711,39137252109,237.2190552,13782107567,0.997524023,45585907575,17.23930359,285916007
03-06-2020,9656.717773,25007459262,244.1793213,9861760817,1.00000596,30557149519,17.54540443,278598569
04-06-2020,9800.636719,25921805072,244.4263916,10170414304,1.002508998,31617065491,17.5658741,251564500
05-06-2020,9665.533203,23509628646,241.2219849,9293963914,1.003026009,29614424319,17.68878555,264892611
06-06-2020,9653.679688,20438419222,241.9313202,8114873845,0.999302983,23548822467,17.53593445,247410758
07-06-2020,9758.852539,25015250846,245.1672516,9544883157,1.003013968,29418233806,17.44703484,229571456
08-06-2020,9771.489258,21486346312,246.309906,8076783299,1.002136946,23773499797,17.39303017,201873195
09-06-2020,9795.700195,23717842783,244.9114532,8446545788,1.00346899,25504409744,17.43537712,203076335
10-06-2020,9870.094727,25706567601,247.4449463,8792990206,1.001435995,26529161098,17.41046715,218805704
11-06-2020,9321.78125,30247143440,231.7026672,12356528860,1.000601053,39277703093,16.30892563,214293278
12-06-2020,9480.84375,22610564515,237.4932098,8868955009,1.003115058,28748565604,16.66913986,220884223
13-06-2020,9475.277344,17564322315,238.908844,7141624980,1.002078056,21716523327,16.82373428,217773557
14-06-2020,9386.788086,18991732746,234.1147003,7439385176,1.00544703,21206505066,16.65624237,197988813
15-06-2020,9450.702148,26699704768,229.9289093,10536099884,1.002177954,33118696637,16.38480186,205913863
16-06-2020,9538.024414,21565537209,234.4161682,7965648016,1.000332952,25217650481,16.42195702,197512179
17-06-2020,9480.254883,20177709879,233.0282745,7701391592,1.000372052,24323246034,16.40254211,190623459
18-06-2020,9411.84082,17770083003,232.1011658,6713800872,1.002017975,21264596740,16.20858955,176409002
19-06-2020,9288.018555,19632223107,227.1382904,6946372590,0.993829012,23397934727,15.90708637,160670035
20-06-2020,9332.34082,17130541557,229.2742615,6252830566,0.998884022,20222952960,16.04755974,158722069
21-06-2020,9303.629883,15324301169,228.9898224,5600408178,1.001363039,18590123868,16.00122643,151504787
22-06-2020,9648.717773,21104009514,242.5331879,9079586552,0.997924984,25901068733,16.47528839,181943736
23-06-2020,9629.658203,17006433272,244.1421509,6624530348,1.003038049,21481732223,16.42256737,165960947
24-06-2020,9313.610352,18961716076,235.7724609,8815030025,1.00030303,25367004473,16.02675819,168239834
25-06-2020,9264.813477,18616048626,232.9444885,7010426122,1.000102043,21617089198,15.92270947,143049947
26-06-2020,9162.917969,18341465837,229.668045,7187490226,0.998956025,22595324560,15.74922371,136599245
27-06-2020,9045.390625,17273093144,222.9597931,6918380955,1.004030943,22069989504,15.1852541,152435707
28-06-2020,9143.582031,14560870760,225.347168,6205925718,1.002514958,18015458533,15.42008877,159817886
29-06-2020,9190.854492,16460547078,228.19487,6726164653,1.001984,20201360245,15.50523186,167963469
30-06-2020,9137.993164,15735797744,226.3150024,6094093001,0.999903977,18926019120,15.41358185,151582461
01-07-2020,9228.325195,15971550355,231.1134186,6463737443,1.001561046,20410901924,15.82946014,159837869
02-07-2020,9123.410156,16338916796,229.3921967,6212210566,1.015717983,21713824216,15.5384903,151839908
03-07-2020,9087.303711,13078970999,225.3870697,5109032700,0.999521017,17207532375,15.29196167,138591561
04-07-2020,9132.488281,12290528515,229.0741119,5228310135,1.00107801,16834529314,15.55298138,146316736
05-07-2020,9073.942383,12903406143,227.6645966,5292172429,0.998898983,18453609716,15.48022556,138494209
06-07-2020,9375.474609,17889263252,241.5102234,8782917553,1.000236034,28513816011,16.2967701,172232440
07-07-2020,9252.277344,13839652595,239.075531,6441497597,0.99920702,20262759503,16.77022552,196296818
08-07-2020,9428.333008,19702359883,246.6700134,9892586411,0.999859989,28520237097,17.22765732,212383912
09-07-2020,9277.967773,18000702524,243.0159607,8429099199,1.003075004,24559681375,16.88486862,179705380
10-07-2020,9278.807617,16860035605,240.9849854,7281370522,0.999985993,19416307998,17.26125145,174222029
11-07-2020,9240.34668,13249910444,239.4581757,5643067316,1.001052022,16806691103,17.62217903,186743534
12-07-2020,9276.5,14452361907,242.1316986,6596394718,0.998633981,18560508406,18.23654556,224015851
13-07-2020,9243.614258,17519821266,239.6045837,7787751468,0.999552011,23293356124,18.40956306,261690866
14-07-2020,9243.213867,18085038362,240.2114868,7357458555,0.999046028,21927614040,18.08290863,203397123
15-07-2020,9192.836914,15844731575,238.4235229,6189328448,0.999444008,19801020732,17.59121513,169152686
16-07-2020,9132.227539,15713967523,233.6408844,5832057567,0.999979973,20174060342,17.1438427,191191483
17-07-2020,9151.392578,13944570749,232.7730865,5859850529,0.999616027,16824229378,17.08497429,153498441
18-07-2020,9159.040039,12252601475,235.4838104,5397402117,0.998794973,15430964635,17.12671089,149402466
19-07-2020,9185.817383,12939002784,238.4875183,6251377305,0.998351991,16068695380,17.95577812,213342724
20-07-2020,9164.231445,13755604146,236.1531677,5600686192,1.000602007,16920167824,17.48470879,203143854
21-07-2020,9374.887695,18069581956,245.0167236,6806696015,0.998893976,22047241258,17.71540833,187854335
22-07-2020,9525.363281,16532254884,262.1906433,7702077383,1.000877023,21007802308,18.0919075,191909868
23-07-2020,9581.072266,18146399002,274.6890564,10281309262,0.998185992,24897129948,18.67329597,220207323
24-07-2020,9536.892578,16552768325,279.2154236,9466060358,0.99899298,22338273101,19.1529007,248008823
25-07-2020,9677.113281,16610070933,304.0567627,10785021813,0.998062015,25077707687,19.7764225,257057785
26-07-2020,9905.166992,20507998997,309.6436157,12003973026,0.998871028,28852807826,19.5210247,248581857
27-07-2020,10990.87305,35359749590,321.5140991,15644257058,1.001096964,44309144839,19.6203289,325386899
28-07-2020,10912.82324,28766551142,316.6572571,12357108065,1.000854015,37054214114,20.17354774,284409544
29-07-2020,11100.46777,24617249715,318.1908875,10878845706,1.002539992,31945080196,19.89558983,204440432
30-07-2020,11111.21387,22857247901,334.5866394,11827689045,1.001863003,30145197612,20.01273537,200436410
31-07-2020,11323.4668,23160469766,345.554657,12030600492,1.000141025,31216575237,20.66814613,229781080
01-08-2020,11759.59277,26075670303,385.199707,14045259477,0.997012973,36596724667,21.53043175,264604008
02-08-2020,11053.61426,27410067336,370.6717224,18909744275,0.997851014,43620863810,20.94488716,299350525
03-08-2020,11246.34863,20271713443,386.295166,12834648062,1.001413941,29956228167,22.05501175,265708949
04-08-2020,11205.89258,21250197042,389.8754883,14086704221,1.000398993,32423781475,22.28258514,241931958
05-08-2020,11747.02246,24411254471,401.5905762,12875466638,1.003088951,33191883907,23.33621788,344072749
06-08-2020,11779.77344,23400740340,394.9619446,11304626458,1.000174999,32564418808,22.70766068,246554661
07-08-2020,11601.47266,23132312867,379.5128479,12751687084,1.002846003,35097319459,22.31154633,326409994
08-08-2020,11754.0459,17572057837,393.9873657,9342060531,1.000164032,25836510740,22.87811852,236392685
09-08-2020,11675.73926,17489608833,391.1204529,9451065592,1.003170013,26113895986,22.47553635,216694610
10-08-2020,11878.11133,26114112569,395.8875732,11685827893,1.001059055,36347245628,22.61379623,239664308
11-08-2020,11410.52539,27039782640,380.3840637,12792218737,1.003690958,39924390806,21.25694466,310846749
12-08-2020,11584.93457,25064548486,391.0241699,12408772745,1.013790965,38419235281,21.75144958,256078366
13-08-2020,11784.1377,27522199497,428.7417908,18480303526,1.020210028,45360887997,22.07554436,299981376
14-08-2020,11768.87109,24237958589,437.3978271,15064589987,1.001024008,38417750789,23.06979179,357386067
15-08-2020,11865.69824,23354924400,433.3549194,12416067894,1.001031995,38681122091,23.0217514,269746412
16-08-2020,11892.80371,20583375490,433.7866211,12168816874,1.001881003,35603319606,23.49710274,271264839
17-08-2020,12254.40234,28227687027,429.53125,13227089410,1.000110984,43047212745,23.51010323,264606385
18-08-2020,11991.2334,26043227672,423.6693115,11978984079,1.002719998,40873174066,23.06718063,259152684
19-08-2020,11758.2832,24502851117,406.4637756,13137391167,1.002408028,40666046435,22.31039619,224754805
20-08-2020,11878.37207,20175242945,416.4397888,10043032427,1.000409007,32746471325,23.09257507,240389084
21-08-2020,11592.48926,23762425999,389.1263428,11781796374,1.004549026,41215985711,22.12899399,245533836
22-08-2020,11681.8252,20224191306,395.835144,10131847985,1.000956059,32892342495,22.23982048,208053381
23-08-2020,11664.84766,18482062658,391.384491,8137303970,1.002344966,29187550605,21.87084198,181970641
24-08-2020,11774.5957,20681511755,408.1441956,10328860398,1.001976013,31794835157,22.60585213,192633739
25-08-2020,11366.13477,26301509932,384.0010376,12428442042,1.002364993,42567672036,21.47536659,234877041
26-08-2020,11488.36328,22466660958,386.4661255,9967343483,1.001852989,37126595563,22.2773056,255812854
27-08-2020,11323.39746,23240415076,382.6326294,10457777652,1.002205968,38341362890,23.08075333,296206828
28-08-2020,11542.5,19807127588,395.8746643,9120674421,1.002035975,31740187752,23.13381195,260086579
29-08-2020,11506.86523,17485597759,399.9214783,8777703481,1.002823949,31070541135,23.01127243,213897145
30-08-2020,11711.50586,19760127945,428.3957214,11211948040,1.001173019,36153398644,23.64491463,228141192
31-08-2020,11680.82031,22285928250,435.0797424,12774741797,1.003190994,37949635827,23.19305038,215511200
01-09-2020,11970.47852,27311555343,477.0519104,18862763756,1.003957033,49809584105,24.82209587,450200844
02-09-2020,11414.03418,28037405299,440.0404968,19691854014,1.001827955,52855722597,24.69036293,577817197
03-09-2020,10245.29688,31927261555,385.671936,19622845896,1.005494952,57562780194,20.6198864,574956638
04-09-2020,10511.81348,29965130374,388.2411499,16747106257,1.003685951,55525478963,21.05610657,489923568
05-09-2020,10169.56738,44916565292,335.2600708,29880047640,1.000151038,78154159842,19.4787674,399969033
06-09-2020,10280.35156,37071460174,353.3622742,27643678917,1.002838016,66315625008,23.19066238,740680573
07-09-2020,10369.56348,33703098409,352.6734924,21763614732,1.000537038,59139010478,22.39330673,555588378
08-09-2020,10131.5166,33430927462,337.6021118,17991403432,1.001024961,56334310286,23.19024849,555422363
09-09-2020,10242.34766,24128292755,351.1100159,14547933520,1.002102017,42234198845,24.5302906,456284484
10-09-2020,10363.13867,54406443211,368.1018982,31421134556,1.001456976,52111960702,24.55988884,456365135
11-09-2020,10400.91504,45201121775,374.6955872,27296269329,1.001517057,46009434500,25.45141411,420689466
12-09-2020,10442.1709,36750077324,387.1831055,13295405814,1.001307011,43506381696,28.5298481,688007352
13-09-2020,10323.75586,36506852789,365.5700073,15005899191,0.99921298,46330693824,31.05862999,1144638251
14-09-2020,10680.83789,35453581940,377.2688599,17536695361,1.00128901,49936255991,31.17864227,1009392260
15-09-2020,10796.95117,32509451925,364.8392029,16140584321,1.002486944,49718173930,27.20239067,861821910
16-09-2020,10974.90527,30769986455,365.8122864,16107612177,1.003443956,50682289026,27.96459389,664539530
17-09-2020,10948.99023,38151810523,389.0192261,19899531080,1.001878023,51695424541,26.99312973,512578971
18-09-2020,10944.58594,26341903912,384.3645325,14108357740,0.999502003,47248825663,27.39948082,482149967
19-09-2020,11094.34668,22764204008,385.5443726,11049507684,1.002017021,37361830219,27.25111198,331216806
20-09-2020,10938.27148,24699523788,371.0528259,12292195784,1.002653956,39841903146,26.39213371,343197520
21-09-2020,10462.25977,28884999244,341.7860718,17398267133,1.003262997,51961935426,23.26787949,462503299
22-09-2020,10538.45996,23621787804,344.5031738,12732578043,1.001443982,38413876677,24.10074043,340023558
23-09-2020,10246.18652,23788661867,321.1163025,12899346599,1.000923038,43424219416,22.85697746,446713264
24-09-2020,10760.06641,47144380902,349.3555908,15714304470,1.001268029,45065266037,24.61382484,475917196
25-09-2020,10692.7168,39348590957,352.1832581,14381086966,1.001467943,41889632698,24.6633873,442583904
26-09-2020,10750.72363,46852525493,355.4880981,13049148579,1.001832008,37079804018,26.22118187,490827676
27-09-2020,10775.26953,53745972818,357.4385071,13598126926,1.001485944,36832675909,26.19921684,435755666
28-09-2020,10709.65234,47762394731,355.1594238,14258455166,1.001121044,42448311096,26.97960663,530311672
29-09-2020,10844.64063,46582396602,359.7573853,11600013236,1.000854015,37215776820,28.84297943,612454595
30-09-2020,10784.49121,44171073700,359.9378662,11818610610,1.001363993,36326500299,29.29087639,566560144
01-10-2020,10619.45215,40023134100,353.2059021,14679481911,1.000699043,44191606929,27.4319725,630087805
02-10-2020,10575.97461,48661453918,346.2389221,14215390463,1.001049042,43341045659,27.28568077,638940976
03-10-2020,10549.3291,44660271563,346.5220947,10060167889,1.00110805,29434211991,28.20231056,495908650
04-10-2020,10669.58301,71251776995,352.57901,10696959020,1.001358986,30365398041,28.94385338,514574736
05-10-2020,10793.33984,47537578009,353.9567871,11809507622,1.000866055,33618477224,28.65910339,425642119
06-10-2020,10604.40625,42623695307,340.8158569,12830796112,1.000447989,43474684779,27.71452713,505088690
07-10-2020,10668.96875,37799458436,341.8086548,11929918060,1.00070703,34832780084,27.70483589,394557518
08-10-2020,10915.68555,63314794397,350.7661438,13461017711,1.001252055,40437506638,27.70531082,431553686
09-10-2020,11064.45801,22799117613,365.5904846,13043501763,1.001180053,40570731731,28.44503021,465984452
10-10-2020,11296.36133,22877978588,370.9675903,13618484324,1.000884056,41298643279,28.31248665,426434526
11-10-2020,11384.18164,19968627060,375.1420593,12584512533,1.000733972,36190854082,28.55558014,408482939
12-10-2020,11555.36328,26163972642,387.7312622,15867455424,1.001302004,45422749776,30.71468163,718406691
13-10-2020,11425.89941,24241420251,381.1907654,14226744838,1.001111031,41852256541,30.70674515,600050050
14-10-2020,11429.50684,24103426719,379.4840393,13918846567,1.001006961,42676684541,30.91211891,460297911
15-10-2020,11495.34961,24487233058,377.4418335,14964182545,1.00079596,40681227712,31.29586411,504135680
16-10-2020,11322.12305,25635480772,366.2290039,14670784817,1.001047015,42355198410,29.99489975,546849696
17-10-2020,11358.10156,19130430174,368.8559265,10951115359,1.000697017,31063236700,30.2482357,377026508
18-10-2020,11483.35938,18283314340,378.2136841,11047103109,1.000784039,29893695719,30.65952301,440840685
19-10-2020,11742.03711,23860769928,379.9356079,12811242092,1.000852942,35567986142,29.9250679,385913101
20-10-2020,11916.33496,30915821592,369.1369019,13741586582,1.000985026,43872844120,28.80344391,493774162
21-10-2020,12823.68945,43414712626,392.1899719,20241324322,1.001834035,60904084735,29.77235413,510855830
22-10-2020,12965.8916,34729759598,413.7729797,15772846485,1.001091003,51457694149,30.65819168,530907796
23-10-2020,12931.53906,28974975003,409.7666931,14256222052,1.000656962,45364336403,30.63396072,514504830
24-10-2020,13108.0625,24542317940,412.4576111,12201739194,1.000908971,38024192721,30.58882141,407454460
25-10-2020,13031.17383,24406920575,406.2177734,10890207469,1.000720978,37992408340,30.10754013,391997739
26-10-2020,13075.24805,29461458313,393.8883057,15155684229,1.000957966,53856600950,31.15456009,624224136
27-10-2020,13654.21875,33749878156,403.9970398,13940434102,1.000223041,50594554703,31.63872147,715978374
28-10-2020,13271.28516,35867318895,388.6507568,15276441134,1.000339985,54295663450,30.36350632,477279858
29-10-2020,13437.88281,56499499598,386.7301025,12920477749,1.000349045,45899362605,29.8424778,426303252
30-10-2020,13546.52246,30581485201,382.8199768,13688056970,1.000903964,48310061722,28.50841141,531974962
31-10-2020,13780.99512,30306464719,386.590332,11276963426,1.000200033,42514424089,28.43121529,360596998
01-11-2020,13737.10938,24453857900,396.3581848,10475146018,1.000378966,34361640768,28.46156502,338657898
02-11-2020,13550.48926,30771455468,383.1567383,13997574252,1.000522971,47077503200,27.88393021,390864652
03-11-2020,13950.30078,29869951617,387.6021729,12588494762,1.000552058,45019168827,26.85704994,457901613
04-11-2020,14133.70703,35116364962,402.1419983,15126077675,1.001078963,51351488942,26.93151474,383972480
05-11-2020,15579.84863,40856321439,414.0673523,15440711038,1.000419974,50361326125,27.67585945,299236756
06-11-2020,15565.88086,39837841971,454.7192993,16738305610,1.000295997,52898738178,29.01799965,343104562
07-11-2020,14833.75391,35024953706,435.7131348,18873289788,1.001575947,56226369647,27.73809433,362934993
08-11-2020,15479.56738,26632075029,453.5547791,11292383601,1.000846028,36518314883,28.30511665,321186882
09-11-2020,15332.31543,34149115566,444.1630554,13704320630,1.000653028,46110330836,28.01802063,335957338
10-11-2020,15290.90234,25574938143,449.6796265,12090381666,1.001127005,38577912936,28.19334221,310738349
11-11-2020,15701.33984,29772374934,462.9605408,14075403511,1.000985026,42668662479,27.95617867,279645463
12-11-2020,16276.34375,34175758344,461.0052795,12877327234,1.000509024,43616955783,27.61480713,266092376
13-11-2020,16317.80859,31599492172,474.6264343,13191505725,1.000344992,43464032776,28.18217278,292737428
14-11-2020,16068.13867,27481710135,460.1498413,10312037942,1.00028801,37625148237,27.9362011,254114574
15-11-2020,15955.58789,23653867583,447.559082,10308617165,1.000646949,34845215193,27.62103081,254946427
16-11-2020,16716.11133,31526766675,459.9403076,11441239444,1.000411987,43959721427,28.0641098,275039274
17-11-2020,17645.40625,39006849170,480.3600769,14593057877,1.000839949,55094987084,28.53058052,320321793
18-11-2020,17804.00586,49064800278,479.4840698,17880199224,1.000398993,68784549701,28.07616234,327690836
19-11-2020,17817.08984,36985055355,471.6304321,12473929218,1.000781059,53334422091,28.09410477,282317319
20-11-2020,18621.31445,36992873940,509.7445679,18629943296,1.000427008,58285960281,28.89199638,321436881
21-11-2020,18642.23242,39650210707,549.4866333,20757099184,0.998874009,77062206041,30.39129066,419204706
22-11-2020,18370.00195,41280434226,558.0681152,21967049601,0.999203026,80187383235,29.92507172,426289161
23-11-2020,18364.12109,42741112308,608.4540405,27272302872,1.00009203,85808045491,30.96536827,433686948
24-11-2020,19107.46484,51469565009,603.8977661,23281758100,0.999808013,99911012514,33.80315018,840230024
25-11-2020,18732.12109,43710357371,570.6866455,20088492893,1.000053048,86889311262,31.34296036,599500600
26-11-2020,17150.62305,61396835737,518.8011475,31104004592,1.002035022,1.14617E+11,28.204916,659590250
27-11-2020,17108.40234,38886494645,517.4937134,16831105703,1.001199961,71012323469,28.4751873,361093513
28-11-2020,17717.41406,32601040734,538.2297974,14770243833,1.001001,59622219575,29.14391136,338275296
29-11-2020,18177.48438,31133957704,575.7580566,15017517758,1.000890017,56283936388,30.1176033,347773041
30-11-2020,19625.83594,47728480399,614.8425293,20276867833,1.000377059,78422057481,31.39278603,389608481
01-12-2020,18802.99805,49633658712,587.3241577,27178964465,1.001322985,91231924619,30.10830307,467818960
02-12-2020,19201.0918,37387697139,598.352356,16883292129,1.000671029,65320503081,30.29736137,371441750
03-12-2020,19445.39844,31930317405,616.7087402,16146190946,1.000839949,53438971741,30.70442963,324897560
04-12-2020,18699.76563,33872388058,569.354187,16337589997,1.000236988,57391362137,29.0722084,362626786
05-12-2020,19154.23047,27242455064,596.595459,13498010566,1.000545025,46459783524,29.72948837,307895991
06-12-2020,19345.12109,25293775714,601.9089966,11290893016,1.001202941,41702527218,29.54080391,249993855
07-12-2020,19191.63086,26896357742,591.8433838,10720480962,1.000571012,41553114205,29.37813568,238972454
08-12-2020,18321.14453,31692288756,554.8277588,14398919320,0.99970597,51018510966,27.63630676,323672206
09-12-2020,18553.91602,34420373071,573.479126,15855915840,1.000383973,58645762362,28.12930489,323390504
10-12-2020,18264.99219,25547132265,559.6785278,11672582040,1.000252962,42906892986,27.69618988,263890750
11-12-2020,18058.9043,27919640985,545.7973633,11098819124,1.000458002,46855379778,27.36100388,278060132
12-12-2020,18803.65625,21752580802,568.5673218,8534557897,1.000463963,37175152958,28.1644516,238973887
13-12-2020,19142.38281,25450468637,589.663208,9070377862,0.999952018,39919658599,29.1016922,265728020
14-12-2020,19246.64453,22473997681,586.0111694,8125837102,0.999931991,34855969067,30.02957726,335453986
15-12-2020,19417.07617,26741982541,589.3555908,9326645840,1.000916958,41060539775,29.54728317,294288115
16-12-2020,21310.59766,44409011479,636.1818237,15817248373,0.999979019,65892006749,30.49019432,347039607
17-12-2020,22805.16211,71378606374,642.8689575,25479532147,0.999837995,1.07058E+11,30.18413353,479985920
18-12-2020,23137.96094,40387896275,654.8119507,15756303983,1.000867963,68567341447,30.93836021,359055461
19-12-2020,23869.83203,38487546580,659.2979126,12830893778,1.00049901,59773866553,33.2963562,534843839
20-12-2020,23477.29492,37844228422,638.2908325,13375855442,0.999643028,62633975828,34.16029739,583559932
21-12-2020,22803.08203,45852713981,609.8178711,14419493621,0.999827027,70204823309,32.26952744,583000547
22-12-2020,23783.0293,44171632681,634.854187,14745890080,0.999641001,72277839948,33.4829483,563925549
23-12-2020,23241.3457,51146161904,583.7145996,15261413038,0.999426007,85019037325,31.09789848,582613805
24-12-2020,23735.94922,41080759713,611.6071777,14317413703,0.999930978,70696999694,32.50059128,488263504
25-12-2020,24664.79102,42068395846,626.4107056,13520927700,1.000167966,69379207764,33.16497421,421026462
26-12-2020,26437.03711,48332647295,635.8358154,14761125202,0.998480976,70249332948,33.47713852,434464851
27-12-2020,26272.29492,66479895605,682.642334,26093552821,0.998853981,95264858228,33.51184845,567285548
28-12-2020,27084.80859,49056742893,730.3973389,24222565862,0.998602986,76757036205,35.84455872,611476292
29-12-2020,27362.4375,45265946774,731.5201416,18710683199,0.998589993,76792619209,38.95283127,938849532
30-12-2020,28840.95313,51287442704,751.6189575,17294574210,1.000275016,72666964921,38.13629913,501223201
31-12-2020,29001.7207,46754964848,737.8034058,13926846861,1.000597954,61468463255,37.37603378,404140896
01-01-2021,29374.15234,40730301359,730.3675537,13652004358,1.001916051,60509986287,37.90501022,459165743
02-01-2021,32127.26758,67865420765,774.5349731,19740771179,1.00059998,87333964442,38.24159241,521965394
03-01-2021,32782.02344,78665235202,975.5076904,45200463368,1.00051403,1.20426E+11,41.14897919,758008613
04-01-2021,31971.91406,81163475344,1040.233032,56945985763,1.000128031,1.25906E+11,40.92635345,807877171
05-01-2021,33992.42969,67547324782,1100.006104,41535932781,1.002202034,1.01919E+11,41.73460007,644270927
06-01-2021,36824.36328,75289433811,1207.112183,44699914188,1.001528025,1.16105E+11,42.16595459,641021601
07-01-2021,39371.04297,84762141031,1225.678101,40468027280,1.000399947,1.29468E+11,43.44948959,829964770
08-01-2021,40797.60938,88107519480,1224.197144,44334826666,1.000044942,1.31556E+11,42.39531708,650561500
09-01-2021,40254.54688,61984162837,1281.077271,33233105361,1.002946973,1.03292E+11,43.9328537,590039660
10-01-2021,38356.44141,79980747690,1262.246704,40616938053,1.000223041,1.35438E+11,42.44847488,701488832
11-01-2021,35566.65625,1.23321E+11,1090.145386,60733630300,1.000586987,1.80779E+11,38.37136078,890728694
12-01-2021,33922.96094,74773277909,1043.43457,37494601692,1.000414014,1.1751E+11,38.11161041,567249584
13-01-2021,37316.35938,69364315979,1130.73938,30109792795,1.000017047,98217076295,40.13593292,542384725
14-01-2021,39187.32813,63615990033,1218.453003,33410915929,0.998964012,97567813514,41.7936821,534108764
15-01-2021,36825.36719,67760757881,1171.834595,35972039310,0.999845028,1.12215E+11,40.91897964,562019413
16-01-2021,36178.14063,57706187875,1233.537598,32319240157,1.000195026,1.01604E+11,43.17182541,604218252
17-01-2021,35791.27734,52359854336,1230.172241,29258032819,1.000414014,91132972168,45.68461227,664875513
18-01-2021,36630.07422,49511702429,1257.279541,25817455560,1.000803947,81024209658,45.3531723,586905636
19-01-2021,36069.80469,57244195486,1377.295898,47195935190,1.000435948,1.03735E+11,42.78553391,750638729
20-01-2021,35547.75,66834573161,1382.274048,46784030909,1.000686049,1.15894E+11,42.60689926,684094133
21-01-2021,30825.69922,75643067688,1121.570923,45932464754,0.999696016,1.25636E+11,38.64583969,621983627
22-01-2021,33005.76172,77207272511,1236.512207,43918338506,1.001350045,1.21549E+11,40.85757065,561072899
23-01-2021,32067.64258,48354737975,1230.990601,27253895441,1.000555038,80722167203,40.81547928,468609053
24-01-2021,32289.37891,48643830599,1391.609375,36418163554,1.001417041,84413124756,41.88160706,450486066
25-01-2021,32366.39258,59897054838,1324.414795,43565777745,0.999970973,1.01159E+11,41.623703,507172505
26-01-2021,32569.84961,60255421470,1357.058105,41572917750,1.00108099,1.01648E+11,41.69473648,546536514
27-01-2021,30432.54688,62576762015,1253.187134,39394416990,1.001764059,1.05902E+11,40.99487686,519618043
28-01-2021,33466.09766,76517157706,1332.492188,34637234789,1.001543045,1.0409E+11,42.52910614,533847527
29-01-2021,34316.38672,1.17895E+11,1382.522827,53611955259,1.000486016,1.83671E+11,42.85234833,651771603
30-01-2021,34269.52344,65141828798,1376.115479,30616574234,1.001242995,1.15649E+11,44.77227783,533768579
31-01-2021,33114.35938,52754542671,1314.986206,25198853581,1.000808001,1.01328E+11,44.27599335,512545443
01-02-2021,33537.17578,61400400660,1369.040527,29210670920,1.000645041,1.17812E+11,51.60769653,1256933735
02-02-2021,35510.28906,63088585433,1515.193726,45437142801,1.001427054,1.12355E+11,51.05640411,1006694242
03-02-2021,37472.08984,61166818159,1660.909546,41874566399,1.001013041,1.06217E+11,52.24263763,714000888
04-02-2021,36926.06641,68838074392,1594.762695,44396871836,1.000803947,1.30071E+11,55.92512512,940905214
05-02-2021,38144.30859,58598066402,1718.650879,40108628454,1.000131011,1.16242E+11,67.8455658,1431595319
06-02-2021,39266.01172,71326033653,1677.846802,39873420648,1.001129031,1.21039E+11,72.7335968,2114553792
07-02-2021,38903.44141,65500641143,1614.227783,39889440151,1.001211047,1.30349E+11,68.59052277,1493688265
08-02-2021,46196.46484,1.01467E+11,1746.616821,48012285956,1.001044035,1.56718E+11,79.83154297,2133574291
09-02-2021,46481.10547,91809846886,1768.035034,44180727529,1.001232028,1.55577E+11,107.8992767,4425849540
10-02-2021,44918.18359,87301089896,1744.243408,41916084617,1.000722051,1.67295E+11,129.7371521,7000323240
11-02-2021,47909.33203,81388911810,1783.797974,36021495262,1.000367045,1.44659E+11,124.4342575,2809765027
12-02-2021,47504.85156,76555041196,1843.532593,37905036865,1.001692057,1.47107E+11,136.9483948,2981627650
13-02-2021,47105.51563,70250456155,1814.109863,35359490535,1.000828028,1.5312E+11,133.4526825,2116751635
14-02-2021,48717.28906,71248675228,1805.084106,31439114900,1.000746012,1.38354E+11,136.4265137,2312597445
15-02-2021,47945.05859,77069903166,1779.791016,38955610883,1.000249982,1.62694E+11,129.5678864,2414986848
16-02-2021,49199.87109,77049582886,1781.067505,34269369268,1.000403047,1.41033E+11,130.0566559,1925775294
17-02-2021,52149.00781,80820545404,1848.458252,35955412703,1.000370026,1.3915E+11,164.670105,5236224271
18-02-2021,51679.79688,52054723579,1937.449219,28255902969,1.000018954,94966568287,195.9326324,6110987389
19-02-2021,55888.13281,63495496918,1960.164795,26268814253,1.000200987,1.1365E+11,332.6160278,17982945189
20-02-2021,56099.51953,68145460026,1919.534058,34696091102,1.000067949,1.37486E+11,255.9537354,9680520706
21-02-2021,57539.94531,51897585191,1935.601074,23626547717,1.000331998,1.02446E+11,293.923584,8505963719
