Date,Open,High,Low,Close
14-Oct-13,5968.8,5998.7,5961.15,5984.8
15-Oct-13,6017.05,6025.55,5928.1,5956.9
17-Oct-13,5965.5,5979.25,5904.8,5916.4
18-Oct-13,5938.75,6059.15,5938.75,6049.3
21-Oct-13,6059.6,6085.8,6036.75,6076.5
22-Oct-13,6065.25,6093.65,6056.45,6078.3
23-Oct-13,6086.6,6094.5,5996.65,6057.2
24-Oct-13,6043.4,6124.7,6025,6043.3
25-Oct-13,6032.7,6048.4,6002.95,6019.2
28-Oct-13,6026.8,6040.5,5965.75,5971.8
29-Oct-13,5977.2,6093.3,5952.45,6086.9
30-Oct-13,6098.95,6134.2,6089,6117.9
31-Oct-13,6104.75,6175.35,6104.75,6166.7
01-Nov-13,6156.85,6199.35,6156.85,6179.7
03-Nov-13,6203.75,6213.8,6187.7,6193.8
05-Nov-13,6159.7,6181.85,6123.75,6136.2
06-Nov-13,6142.5,6155.5,6094.2,6100.1
07-Nov-13,6111.65,6164.75,6056.4,6062.2
08-Nov-13,6047.15,6064.15,6005.65,6025.1
11-Nov-13,6000.95,6027.55,5957.45,5966.5
12-Nov-13,5974.3,5994.65,5906.2,5911.6
13-Nov-13,5892.95,5936.45,5869.3,5883.5
14-Nov-13,5929.05,5994.9,5929.05,5956.2
18-Nov-13,6007.3,6087.3,6007.3,6081.9
19-Nov-13,6087.7,6103.75,6070.35,6093.4
20-Nov-13,6078.7,6095.05,6002.1,6016.9
21-Nov-13,5992.6,5992.6,5885.15,5898
22-Nov-13,5925.9,5946,5874.95,5897.5
25-Nov-13,5935.95,6017.35,5935.95,6011.2
26-Nov-13,5997.5,6012.7,5951.8,5961.2
27-Nov-13,5965.2,5977.1,5930.95,5959.7
28-Nov-13,5993.1,6014.6,5973.2,5994.3
29-Nov-13,6005,6081.15,6005,6075.9
02-Dec-13,6074.05,6128.3,6074.05,6117.5
03-Dec-13,6104.65,6127.55,6091.2,6100.9
04-Dec-13,6087.55,6108.05,6050.95,6060.3
05-Dec-13,6156.95,6188.95,6125.5,6133.6
06-Dec-13,6127.6,6165.15,6123.6,6151.5
09-Dec-13,6297.6,6297.6,6231.25,6248.3
10-Dec-13,6240.95,6245.55,6193.2,6216
11-Dec-13,6193,6205.35,6163,6189.1
12-Dec-13,6160.55,6170,6116.6,6122.6
13-Dec-13,6089.05,6095.75,6048.4,6054.1
16-Dec-13,6059.4,6077,6041.2,6051.9
17-Dec-13,6076.4,6089.6,6036.05,6041.4
18-Dec-13,6033.75,6131.3,6033.75,6119.8
19-Dec-13,6154.25,6163.35,6062,6077.9
20-Dec-13,6089.45,6190.7,6084.3,6181.5
23-Dec-13,6172.85,6227.05,6172.85,6195.3
24-Dec-13,6206.5,6213.5,6175.35,6183.4
26-Dec-13,6187.3,6217.25,6176.55,6194.4
27-Dec-13,6209.8,6242.3,6208.6,6231.3
30-Dec-13,6253.65,6260.55,6193.3,6210.7
31-Dec-13,6227.15,6235.3,6205.95,6225.4
01-Jan-14,6244.55,6247.75,6224.9,6227.5
02-Jan-14,6227.3,6279.55,6131.05,6140.2
03-Jan-14,6115,6145.5,6093.75,6136.8
06-Jan-14,6146.7,6146.7,6101.25,6122
07-Jan-14,6133.6,6150.8,6073.85,6087.9
08-Jan-14,6102.8,6119.75,6086.4,6100.9
09-Jan-14,6107,6113.55,6069.7,6087.7
10-Jan-14,6098.75,6155.8,6059.95,6087.7
13-Jan-14,6103.7,6183.55,6103.7,6171.2
14-Jan-14,6159.5,6179.65,6138.25,6145.6
15-Jan-14,6167.8,6219.3,6167.8,6215.3
16-Jan-14,6233.6,6238.25,6190.15,6204.5
17-Jan-14,6193.4,6211.3,6130.9,6145.3
20-Jan-14,6144.85,6193.55,6129.8,6190.6
21-Jan-14,6205.55,6217.85,6185.4,6199.8
22-Jan-14,6195.5,6232.15,6176.7,6222.6
23-Jan-14,6209.9,6234.55,6201.05,6226
24-Jan-14,6186.75,6212.6,6142.55,6144.5
27-Jan-14,6069.65,6069.65,6002.8,6008.4
28-Jan-14,6005.35,6035.85,5963.4,5999.1
29-Jan-14,6033.05,6043.9,5989.8,5999.2
30-Jan-14,5946.7,5950.6,5902.9,5943
31-Jan-14,5954.4,5983.65,5943.25,5976
03-Feb-14,5948.85,5963.7,5886.8,5893.5
04-Feb-14,5842.05,5912.25,5826.3,5896.3
05-Feb-14,5901.05,5924.95,5864.25,5919.2
06-Feb-14,5928,5947,5869.5,5934.3
07-Feb-14,5973.25,5975.5,5927.85,5958.2
10-Feb-14,5967.75,5976.2,5938.95,5945.2
11-Feb-14,5962.35,5973.2,5944.95,5953.2
12-Feb-14,5976.2,5993.5,5962.8,5969.5
13-Feb-14,5972.95,5978.45,5877.55,5887.4
14-Feb-14,5908.7,5935.4,5868,5928.3
17-Feb-14,5937.85,5956.1,5918.4,5949.5
18-Feb-14,5948.65,6016.1,5944.95,6002.5
19-Feb-14,6007.25,6033.75,6003.35,6027.5
20-Feb-14,6000.9,6006.95,5969.6,5974
21-Feb-14,5990.35,6037.5,5990.35,6034
24-Feb-14,6022.5,6064.05,6014.05,6059.1
25-Feb-14,6078.4,6090.8,6052.2,6072.3
26-Feb-14,6075.4,6109.65,6075.4,6103.6
28-Feb-14,6098.2,6151.9,6098.2,6146.3
03-Mar-14,6134.95,6151.1,6089.2,6099
04-Mar-14,6095.75,6174.65,6095.75,6171.6
05-Mar-14,6201.8,6209.5,6164,6202.5
06-Mar-14,6218.75,6278.55,6215.4,6273.8
07-Mar-14,6287.6,6397.7,6287.6,6388.1
10-Mar-14,6355.5,6423.3,6355.5,6402
11-Mar-14,6403.45,6429.45,6357.35,6372.7
12-Mar-14,6359.65,6405.75,6351.15,6377.5
13-Mar-14,6357.35,6423.5,6334.75,6351.4
14-Mar-14,6310.7,6374.05,6294.45,6362.3
18-Mar-14,6388.85,6431.05,6367.8,6387.2
19-Mar-14,6402.55,6412.75,6379,6397.8
20-Mar-14,6382.8,6396.7,6347.85,6356.2
21-Mar-14,6386.8,6393.95,6362.95,6370
22-Mar-14,6375.55,6381.5,6364.8,6376.2
24-Mar-14,6392.15,6458.75,6392.15,6453.6
25-Mar-14,6424.25,6468.4,6423.75,6463.6
26-Mar-14,6488.4,6497.5,6452,6474.4
27-Mar-14,6484.45,6543.2,6474.35,6513.3
28-Mar-14,6543.5,6584.9,6524.1,6578.3
31-Mar-14,6605.5,6616.6,6551.95,6597
01-Apr-14,6622.6,6622.6,6563.4,6608.1
02-Apr-14,6644.85,6651.9,6615.05,6646.3
03-Apr-14,6660.35,6662.65,6587.15,6625
04-Apr-14,6629.65,6629.65,6582.15,6589.9
07-Apr-14,6590.75,6619,6543.7,6591.1
09-Apr-14,6617.65,6702.9,6607.4,6691.9
10-Apr-14,6698.95,6724.1,6679.35,6703.4
11-Apr-14,6667,6694.7,6655.15,6681.8
15-Apr-14,6696.05,6712.55,6611.45,6628.7
16-Apr-14,6624.3,6649.65,6562.9,6572.8
17-Apr-14,6593.45,6676.1,6584,6673.6
21-Apr-14,6684.55,6722.75,6684.55,6716.1
22-Apr-14,6722.95,6736.35,6707.35,6715.8
23-Apr-14,6723.9,6755.15,6721.3,6737.2
25-Apr-14,6751.7,6752.85,6679.85,6691.6
28-Apr-14,6689.55,6698.1,6661.55,6674.9
29-Apr-14,6684.5,6694.25,6621,6626.8
30-Apr-14,6636.7,6688.2,6556.05,6598.5
02-May-14,6615.95,6641.7,6596.55,6602
05-May-14,6590.75,6644.1,6590.75,6605.3
06-May-14,6624.9,6647.7,6606.85,6621.2
07-May-14,6616.1,6626.2,6553.35,6561.9
08-May-14,6579.25,6595.45,6545.5,6566.5
09-May-14,6560.75,6766.2,6558.9,6756.1
12-May-14,6760.45,6902.9,6760.45,6898.7
13-May-14,6960.85,7055.95,6952.9,6999.4
14-May-14,7004.55,7036.85,6980.35,7017.1
15-May-14,7020.95,7062.2,6987.4,7024
16-May-14,7169.05,7452.25,7043.6,7115.4
19-May-14,7188.95,7224.25,7127.1,7208.2
20-May-14,7257.9,7267.05,7193.05,7221
21-May-14,7225.5,7237.45,7153.5,7201.9
22-May-14,7244.4,7280,7216.85,7239.2
23-May-14,7272.45,7346.5,7263,7334.9
26-May-14,7397.75,7473.05,7211.4,7308.7
27-May-14,7313.1,7313.1,7212.8,7259.8
28-May-14,7267.2,7287.4,7243.75,7275.2
29-May-14,7263.45,7270.15,7171.95,7182.9
30-May-14,7203.1,7222.25,7164.95,7181.3
02-Jun-14,7214.55,7316.6,7194.85,7311.3
03-Jun-14,7327.45,7375.8,7295.4,7365.8
04-Jun-14,7367.45,7386.25,7347.9,7363.5
05-Jun-14,7365.35,7448.7,7326.45,7440.3
06-Jun-14,7488.3,7562.25,7469.2,7554.8
09-Jun-14,7595.25,7640.4,7589.65,7622.8
10-Jun-14,7647.75,7648.85,7540.2,7618.9
11-Jun-14,7635.35,7664.55,7540.45,7578
12-Jun-14,7591.1,7605.75,7543,7596.4
13-Jun-14,7614.95,7619.3,7456.55,7474.4
16-Jun-14,7466.35,7480.65,7404.35,7469.3
17-Jun-14,7461.9,7572.7,7447.2,7568.1
18-Jun-14,7573.3,7608.7,7453.45,7497.7
19-Jun-14,7518.9,7547.55,7440.25,7474.7
20-Jun-14,7477.25,7498.2,7431.8,7446.8
23-Jun-14,7452.25,7474.5,7388.1,7435.7
24-Jun-14,7456.35,7536,7456.35,7523.4
25-Jun-14,7532.55,7533.55,7502.3,7513.5
26-Jun-14,7500.5,7516.45,7433.5,7443.9
27-Jun-14,7465.75,7492.7,7432.65,7461.6
30-Jun-14,7485.55,7582,7485.55,7571
01-Jul-14,7589.8,7614.55,7581.9,7599.3
02-Jul-14,7647.75,7706.2,7643.75,7699
03-Jul-14,7711.85,7729.5,7678.25,7686.3
04-Jul-14,7691,7725.75,7633.55,7720.3
07-Jul-14,7746.95,7757.95,7720.65,7750.5
08-Jul-14,7767.1,7771.35,7536.55,7564
09-Jul-14,7575.75,7593.9,7481.1,7517.8
10-Jul-14,7521.55,7670,7406.95,7510.2
11-Jul-14,7523.45,7567.05,7372.15,7385.8
14-Jul-14,7391.35,7413.3,7350.3,7388.3
15-Jul-14,7425.55,7481.25,7399.3,7473.9
16-Jul-14,7510.35,7582.15,7479.85,7568
17-Jul-14,7557.25,7606.9,7557.25,7593.9
18-Jul-14,7581.15,7629.35,7543.15,7608.7
21-Jul-14,7645.1,7667.65,7616.2,7625.6
22-Jul-14,7650.55,7706.3,7648.4,7701.8
23-Jul-14,7728.4,7742.25,7678,7720.7
24-Jul-14,7722.8,7757.75,7698.8,7751.9
25-Jul-14,7749.35,7760.1,7654.95,7701.9
28-Jul-14,7703.55,7708.75,7641.55,7665.9
30-Jul-14,7662.35,7718.35,7629,7711.3
31-Jul-14,7703.35,7716.3,7643.3,7650.3
01-Aug-14,7591.45,7655.6,7534.35,7542.4
04-Aug-14,7577,7635.7,7569.9,7624.8
05-Aug-14,7646.65,7687.4,7582.3,7682.9
06-Aug-14,7661.45,7683.5,7601.9,7614.1
07-Aug-14,7594.35,7648.1,7574.3,7592.5
08-Aug-14,7531.65,7531.65,7476.45,7504.1
11-Aug-14,7555.8,7572.05,7538,7563.2
12-Aug-14,7619.2,7665.7,7591.8,7657.4
13-Aug-14,7647.05,7688.2,7613.6,7658.8
14-Aug-14,7674.75,7718.65,7660.7,7715
18-Aug-14,7707.15,7808.6,7705.15,7802.9
19-Aug-14,7830.4,7849.2,7815.55,7835.1
20-Aug-14,7852.45,7855.4,7808.85,7818.9
21-Aug-14,7820.55,7868.65,7804.8,7840.3
22-Aug-14,7853.95,7877.7,7846.25,7860.9
25-Aug-14,7878.85,7910.8,7833.4,7841.8
26-Aug-14,7812.05,7851.75,7792.65,7839.8
27-Aug-14,7869.4,7884.05,7847.55,7868.3
28-Aug-14,7876.7,7898.45,7865.8,7880.4
01-Sep-14,7913.6,7974.3,7913.6,7968
02-Sep-14,7977.95,8042.25,7977.95,8023.2
03-Sep-14,8050.7,8085.05,8038.1,8058.7
04-Sep-14,8056.25,8056.25,8001.85,8041.1
05-Sep-14,8045.75,8068.25,7995.5,8034
08-Sep-14,8078.2,8127.05,8075.55,8122.4
09-Sep-14,8113,8124.3,8081.75,8110.4
10-Sep-14,8091.45,8091.45,8036.75,8048.5
11-Sep-14,8068.9,8082.95,8017.15,8047.3
12-Sep-14,8049.65,8075.15,8034.15,8066.5
15-Sep-14,8034.05,8035.1,7993.3,8008.9
16-Sep-14,8003,8012.6,7871.35,7879.8
17-Sep-14,7918.85,7934.75,7876.75,7923.5
18-Sep-14,7899.05,8071.3,7889.55,8065.7
19-Sep-14,8079.6,8112.45,8049.5,8062.8
22-Sep-14,8025.7,8096,8008.5,8083.8
23-Sep-14,8083.25,8099.7,7940.65,7949.6
24-Sep-14,7946.65,7972.45,7874.75,7931.8
25-Sep-14,7934.1,7946.7,7803.9,7835.7
26-Sep-14,7808.7,7920.15,7771.15,7902.1
29-Sep-14,7910.95,7934.6,7875.55,7900.6
30-Sep-14,7888.25,7974.35,7866.1,7905.7
01-Oct-14,7901.8,7923.85,7877.05,7884.2
07-Oct-14,7840.5,7886.95,7779.55,7789.3
08-Oct-14,7767.1,7808.45,7753.8,7780.5
09-Oct-14,7821.85,7913.65,7821.85,7902.4
10-Oct-14,7854.55,7865.35,7785.5,7796.1
13-Oct-14,7766.6,7838.5,7730.8,7822.4
14-Oct-14,7860.4,7867,7771.7,7808.9
16-Oct-14,7781.7,7836.85,7656.9,7678.5
17-Oct-14,7670,7757.25,7657.15,7719.8
20-Oct-14,7835.35,7847.3,7796.4,7822.3
21-Oct-14,7848.7,7880.05,7821.85,7872.6
22-Oct-14,7939.65,7951.25,7921.15,7942.9
23-Oct-14,7976.75,7981.1,7960,7964.8
27-Oct-14,8012.2,8012.2,7933.6,7939.2
28-Oct-14,7945.45,7980.85,7939.55,7973.1
29-Oct-14,8020.65,8039.15,7997.5,8032.8
30-Oct-14,8026.6,8117.15,8026.6,8108
31-Oct-14,8140.9,8263.25,8138.6,8256.8
03-Nov-14,8282.3,8283.2,8238.55,8265.8
05-Nov-14,8291.9,8308.6,8264.1,8274.5
07-Nov-14,8271.7,8295.8,8228.65,8281.7
10-Nov-14,8286.1,8328.85,8250.45,8289.9
11-Nov-14,8302.7,8327.15,8271.25,8312.9
12-Nov-14,8330.8,8371.55,8329.7,8344
13-Nov-14,8367.75,8367.75,8279.75,8318.1
14-Nov-14,8322.9,8362.15,8309.2,8351.9
17-Nov-14,8341.8,8401.45,8318.2,8395.7
18-Nov-14,8406.55,8431.4,8386.1,8405.4
19-Nov-14,8419.85,8434.1,8334.05,8358.2
20-Nov-14,8382.8,8385.6,8329.95,8379.2
21-Nov-14,8386.65,8455.25,8377.8,8443
24-Nov-14,8459.55,8495.95,8455.9,8491.8
25-Nov-14,8493.3,8495.55,8377.65,8415.7
26-Nov-14,8400.8,8450.9,8390.8,8425.9
27-Nov-14,8426.1,8459.75,8413.05,8448.1
28-Nov-14,8471.3,8571.85,8471.3,8540.6
01-Dec-14,8559.1,8571.7,8505.15,8513
02-Dec-14,8493.2,8520.4,8463.7,8493.8
03-Dec-14,8500.45,8532.45,8486.8,8522.7
04-Dec-14,8563.65,8603.1,8509.3,8548.5
05-Dec-14,8567,8570.8,8502.55,8517.1
08-Dec-14,8518.25,8525,8412.2,8417.8
09-Dec-14,8416.9,8425.4,8304.6,8313.7
10-Dec-14,8293.3,8359.15,8293.3,8340.5
11-Dec-14,8324.7,8336.4,8256.05,8276.4
12-Dec-14,8287.85,8309.25,8195.75,8202.6
15-Dec-14,8141.05,8216.7,8135.65,8193.8
16-Dec-14,8147.1,8164.55,8014.95,8031
17-Dec-14,8003.3,8048.2,7907.95,7995.8
18-Dec-14,8104.5,8157.45,8065,8145.8
19-Dec-14,8217.05,8247.1,8191.8,8203.9
22-Dec-14,8229.55,8305.65,8207.95,8298.9
23-Dec-14,8301.85,8340.9,8226.8,8240.3
24-Dec-14,8244.25,8258.7,8144.45,8159.6
26-Dec-14,8187.7,8217.1,8134.85,8188.4
29-Dec-14,8203.65,8270.2,8203.65,8237.6
30-Dec-14,8250.9,8259.55,8219.1,8251.1
31-Dec-14,8246.25,8298.2,8246.25,8290.4
01-Jan-15,8280.55,8305.6,8259.5,8295.5
02-Jan-15,8300.45,8416.45,8300.45,8399.9
05-Jan-15,8411.75,8453.35,8370.8,8383.3
06-Jan-15,8331.65,8331.65,8119.4,8133.9
07-Jan-15,8127.35,8160.05,8070,8112.3
08-Jan-15,8200.2,8254.4,8181.2,8248.8
09-Jan-15,8300.6,8317.25,8209.7,8288.9
12-Jan-15,8295.95,8334.95,8254,8327
13-Jan-15,8350.8,8362.7,8275.25,8305.3
14-Jan-15,8315.5,8335.95,8247.4,8286.4
15-Jan-15,8428.65,8519.4,8391.8,8486.2
16-Jan-15,8496.15,8525.05,8448.6,8512
19-Jan-15,8545.2,8570.9,8534.4,8548.3
20-Jan-15,8573.1,8684.95,8573.1,8673.1
21-Jan-15,8697.8,8719.45,8666.1,8705
22-Jan-15,8718.85,8749.15,8698.35,8734.6
23-Jan-15,8801.25,8834.15,8765.9,8811.6
27-Jan-15,8844.65,8893.6,8799.65,8881
28-Jan-15,8873.4,8958.4,8854.1,8893.3
29-Jan-15,8881.4,8935.85,8843.2,8924.3
30-Jan-15,8968.95,8969.65,8762.7,8794.9
02-Feb-15,8791.4,8831.7,8748.35,8798.2
03-Feb-15,8825.6,8838.7,8729.95,8751.3
04-Feb-15,8784.05,8785.5,8694.85,8713.9
05-Feb-15,8722.45,8812.85,8661.8,8688.4
06-Feb-15,8677.4,8705.05,8624.05,8637.7
09-Feb-15,8563.4,8579.55,8490.65,8500.4
10-Feb-15,8454.85,8627.05,8447.8,8547.7
11-Feb-15,8585.95,8640.65,8580.85,8623.8
12-Feb-15,8674.85,8733.05,8608.9,8714.7
13-Feb-15,8744.8,8814.65,8733,8800.2
16-Feb-15,8827.3,8863,8780.35,8796.3
18-Feb-15,8802,8875.15,8802,8854.3
19-Feb-15,8872.55,8890.8,8775.8,8874.8
20-Feb-15,8881.35,8881.35,8804.4,8826.3
23-Feb-15,8855.05,8862.65,8732.3,8749.1
24-Feb-15,8766.55,8787.4,8718.45,8754.2
25-Feb-15,8794.05,8829.3,8740.7,8756
26-Feb-15,8767.05,8771.75,8657.3,8670.9
27-Feb-15,8714.35,8847.85,8709.3,8836.3
28-Feb-15,8902.1,8917.1,8737.3,8884.5
02-Mar-15,8937.75,8960.3,8873,8948.5
03-Mar-15,8956.35,9002.55,8924.7,8991.4
04-Mar-15,9098.75,9105.4,8887.75,8913
05-Mar-15,8922.85,8951.65,8846,8933.6
09-Mar-15,8889.05,8889.05,8748.65,8763.3
10-Mar-15,8778.65,8795.1,8693.2,8727.6
11-Mar-15,8745.2,8765.65,8697.05,8713.8
12-Mar-15,8753.4,8812.25,8749.3,8802.8
13-Mar-15,8868.6,8871.6,8659.2,8673.9
16-Mar-15,8685.1,8689.05,8630.7,8651.1
17-Mar-15,8704.95,8765.4,8657.9,8748.1
18-Mar-15,8769.4,8769.4,8696.75,8719.7
19-Mar-15,8783.75,8823.75,8652.25,8671.3
20-Mar-15,8666.65,8666.65,8579.4,8596.3
23-Mar-15,8616.8,8631.1,8556.7,8567.4
24-Mar-15,8556,8633.95,8548.7,8556
25-Mar-15,8581.95,8583.9,8532.75,8546.3
26-Mar-15,8494.45,8514.2,8356.9,8370.9
27-Mar-15,8425.5,8430.55,8286.15,8370.1
30-Mar-15,8421.15,8527.7,8415.85,8518.3
31-Mar-15,8555.2,8577.75,8483.3,8519.5
01-Apr-15,8513.6,8627.5,8494.5,8613.3
06-Apr-15,8644.9,8696,8606.35,8688.4
07-Apr-15,8713.7,8724.05,8624.75,8702.7
08-Apr-15,8742.9,8774.05,8724.3,8759
09-Apr-15,8802.8,8821.9,8726.95,8815
10-Apr-15,8812.95,8832.9,8782.6,8825.9
13-Apr-15,8847.85,8889.25,8816.45,8882.3
15-Apr-15,8895.2,8895.2,8773.95,8799.8
16-Apr-15,8808.75,8809.8,8690.05,8753.9
17-Apr-15,8747.1,8748.05,8638.25,8647.9
20-Apr-15,8662.4,8662.4,8456.55,8487
21-Apr-15,8462.85,8508.2,8394.2,8418.7
22-Apr-15,8443.5,8481.75,8324.9,8463.6
23-Apr-15,8512.1,8541.25,8407.85,8441.1
24-Apr-15,8450.15,8452.35,8312.2,8342.9
27-Apr-15,8366.45,8367.85,8229.95,8241.3
28-Apr-15,8239.5,8342.1,8211.95,8323.4
29-Apr-15,8316.95,8347.45,8259.6,8287.4
30-Apr-15,8274.55,8275.25,8199.45,8239.5
04-May-15,8288.65,8402.95,8282.8,8389.9
05-May-15,8396.5,8419.3,8349.3,8393.5
06-May-15,8382.7,8394.25,8142.4,8156.7
07-May-15,8137.3,8170.85,8028.3,8089.3
08-May-15,8160.8,8261.7,8160.8,8230
11-May-15,8283.2,8379,8267.1,8372
12-May-15,8373.95,8373.95,8168.3,8179.2
13-May-15,8235,8312.35,8154.15,8298.5
14-May-15,8294.9,8316.2,8208.1,8305.2
15-May-15,8323.1,8360.05,8296.2,8342.2
18-May-15,8366.45,8461.1,8354.45,8452.5
19-May-15,8436.75,8504.65,8415.15,8445.2
20-May-15,8475.45,8518,8475.45,8495.9
21-May-15,8507,8513.95,8453.05,8489.5
22-May-15,8503.05,8552.65,8486.4,8523.1
25-May-15,8503.5,8508.25,8441.35,8447.6
26-May-15,8456.1,8458.2,8399.35,8419.6
27-May-15,8378.8,8414.25,8357.7,8406.5
28-May-15,8417.15,8432.1,8330.95,8383.4
29-May-15,8394.2,8506.2,8374.95,8499.8
01-Jun-15,8480,8525.3,8472.85,8495.5
02-Jun-15,8506.4,8506.4,8292.25,8300.8
03-Jun-15,8298.3,8298.3,8141.8,8197.9
04-Jun-15,8217.6,8217.6,8122.85,8196.5
05-Jun-15,8182.8,8254.75,8169.1,8186.2
08-Jun-15,8197.05,8200.45,8096.25,8109
09-Jun-15,8092.45,8122.7,8067.95,8087.6
10-Jun-15,8091.8,8213.3,8091.8,8187.1
11-Jun-15,8223.3,8225.9,8026.6,8032.3
12-Jun-15,8023.7,8059.55,8006.4,8049.9
15-Jun-15,8055.1,8121.15,8018.55,8078.2
16-Jun-15,8072.45,8128.1,8021.3,8114.5
17-Jun-15,8153.2,8215.75,8122.4,8172.2
18-Jun-15,8193.65,8258.95,8186.5,8248.6
19-Jun-15,8277,8324.35,8272.3,8298.7
22-Jun-15,8331.9,8439.1,8331.9,8427.4
23-Jun-15,8451.45,8474.8,8410.25,8453.4
24-Jun-15,8471.1,8488.2,8407.6,8428.6
25-Jun-15,8404.4,8489.3,8399.45,8467.2
26-Jun-15,8460.45,8475.45,8406.9,8450.9
29-Jun-15,8310.7,8391.85,8262.05,8382.6
30-Jun-15,8383.15,8449.3,8368.65,8440.9
01-Jul-15,8452.5,8550.65,8447.35,8528.8
02-Jul-15,8550.6,8567.6,8522.9,8536.2
03-Jul-15,8534.45,8591.55,8522.4,8568.9
06-Jul-15,8468.1,8618.15,8468.1,8609.7
07-Jul-15,8615.65,8650.6,8575.8,8606.1
08-Jul-15,8533.85,8559.6,8439.5,8465
09-Jul-15,8469.35,8503.1,8427.9,8433.7
10-Jul-15,8471.35,8483.3,8417.65,8460.2
13-Jul-15,8496.7,8570,8459.55,8560.4
14-Jul-15,8573.65,8584.25,8532.7,8558.5
15-Jul-15,8569.1,8625.85,8569.1,8618
16-Jul-15,8641.75,8714.2,8640.7,8706.7
17-Jul-15,8725.85,8740.25,8693.5,8716
20-Jul-15,8730,8730,8673.85,8711.1
21-Jul-15,8713,8736,8613,8626.1
22-Jul-15,8608.75,8736.7,8596.8,8729.2
23-Jul-15,8743.85,8753.3,8677.55,8692.9
24-Jul-15,8693.7,8693.7,8616.95,8624.6
27-Jul-15,8595.75,8595.75,8462.9,8470.6
28-Jul-15,8481.85,8505.7,8434.7,8446.7
29-Jul-15,8475.25,8490.75,8452.7,8485.5
30-Jul-15,8527.55,8572.8,8522.6,8535.2
31-Jul-15,8568.1,8661.1,8567.5,8645.8
03-Aug-15,8632.05,8687.2,8632.05,8666
04-Aug-15,8689.7,8693.7,8590.6,8664.4
05-Aug-15,8699.3,8745.05,8699.3,8720.6
06-Aug-15,8739.35,8758.5,8704.9,8744.5
07-Aug-15,8740.15,8754.95,8707.5,8719.1
10-Aug-15,8734.85,8781.15,8662.25,8686.2
11-Aug-15,8711.65,8711.65,8596.35,8623.7
12-Aug-15,8605.1,8605.1,8483.3,8493.2
13-Aug-15,8531.05,8579.95,8478.45,8493.9
14-Aug-15,8543.05,8673,8521.7,8661.9
17-Aug-15,8676.15,8678.25,8576.75,8634.5
18-Aug-15,8667.3,8687.85,8596.15,8632.1
19-Aug-15,8633.15,8687.4,8591.5,8657.7
20-Aug-15,8638,8668.25,8523.3,8535.1
21-Aug-15,8464.2,8484.25,8382.55,8462.4
24-Aug-15,8213.8,8213.8,7891.45,7929.3
25-Aug-15,8019.4,8056.45,7777.3,8018.9
26-Aug-15,8003.65,8073.65,7918,7932.9
27-Aug-15,8066.7,8114.75,8007.95,8102.2
28-Aug-15,8204.8,8242.15,8111.35,8153.5
31-Aug-15,8160.4,8197.6,8097,8119.5
01-Sep-15,8052.6,8084.1,7898.1,7938.9
02-Sep-15,8009.4,8009.9,7854.45,7869.4
03-Sep-15,7927.65,7999.35,7910.5,7973.4
04-Sep-15,7956.3,7956.3,7773.15,7804.7
07-Sep-15,7834.9,7853.1,7681.2,7692.1
08-Sep-15,7719.95,7843.85,7657.6,7806.9
09-Sep-15,7925.3,7972.2,7889.05,7943.4
10-Sep-15,7852.15,7954.3,7798.85,7924.1
11-Sep-15,7972.5,8000.2,7896.95,7925.3
14-Sep-15,7952.45,8022.3,7907.2,8016.2
15-Sep-15,8014.15,8027.25,7940.75,7968
16-Sep-15,8026.45,8036.05,7979.8,8017.4
18-Sep-15,8089,8173.05,8079.65,8098.3
21-Sep-15,8030.4,8108.15,8028.05,8096
22-Sep-15,8135.8,8141.6,7914.2,7937.5
23-Sep-15,7859.05,7998.95,7843.3,7963.5
24-Sep-15,7959.35,8010.1,7924.75,7982.9
28-Sep-15,8009.55,8009.55,7904.25,7910.8
29-Sep-15,7839.25,8028.2,7802.75,7953.2
30-Sep-15,8032.75,8076.85,7987.55,8068
01-Oct-15,8115.1,8128,8059.15,8079.2
05-Oct-15,8135.05,8256.75,8135.05,8248.8
06-Oct-15,8308.85,8308.85,8228.4,8280.8
07-Oct-15,8275.8,8311.7,8261.2,8301.9
08-Oct-15,8319.9,8319.9,8222.1,8244.6
09-Oct-15,8300.35,8340.05,8249.1,8295.1
12-Oct-15,8335.9,8346.7,8238.7,8255.6
13-Oct-15,8240.65,8263.85,8199.3,8242.8
14-Oct-15,8218.85,8254.2,8213.6,8223.8
15-Oct-15,8252.95,8299.35,8252.95,8287.6
16-Oct-15,8304.25,8347.2,8260.4,8340.1
19-Oct-15,8363.45,8385.55,8343.25,8380.3
20-Oct-15,8387.95,8401.55,8336.15,8369.4
21-Oct-15,8367,8396.85,8319.45,8354.5
23-Oct-15,8413.05,8424.25,8371.8,8384.8
26-Oct-15,8421.2,8421.5,8342.05,8349.6
27-Oct-15,8323.55,8336.45,8313,8329.9
28-Oct-15,8290.45,8311.85,8234.5,8273.7
29-Oct-15,8278.85,8279.45,8203.9,8215.6
30-Oct-15,8228.15,8254.3,8156.3,8175.8
02-Nov-15,8169.55,8174.65,8109.2,8165.4
03-Nov-15,8202.8,8213.95,8152.2,8181.3
04-Nov-15,8224.6,8234.1,8153.7,8164.9
05-Nov-15,8155.75,8155.75,8064.9,8075.1
06-Nov-15,8075.6,8117.2,8040.3,8069.6
09-Nov-15,7903.8,8068.4,7890.85,8044.4
